GAME_DATE,SEASON_ID,Game_ID,Player_ID,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
2016-12-21,22016,0021600429,1627770,CLE vs. MIL,W,2,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5,1
2016-12-14,22016,0021600379,1627770,CLE @ MEM,L,23,4,8,0.5,2,2,1.0,4,6,0.667,1,2,3,4,2,0,1,1,14,-3,1
2016-12-13,22016,0021600368,1627770,CLE vs. MEM,W,8,1,2,0.5,0,0,0.0,0,0,0.0,0,4,4,0,0,0,0,3,2,-3,1
2016-12-09,22016,0021600338,1627770,CLE vs. MIA,W,4,3,4,0.75,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,1,6,5,1
2016-12-07,22016,0021600327,1627770,CLE @ NYK,W,10,2,6,0.333,0,1,0.0,0,0,0.0,0,0,0,3,0,0,1,1,4,1,1
2016-12-01,22016,0021600279,1627770,CLE vs. LAC,L,11,0,3,0.0,0,0,0.0,2,2,1.0,0,1,1,1,0,0,2,1,2,2,1
2016-11-29,22016,0021600262,1627770,CLE @ MIL,L,6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,1,0,5,1
2016-11-25,22016,0021600227,1627770,CLE vs. DAL,W,14,2,4,0.5,0,0,0.0,1,2,0.5,0,1,1,4,0,1,2,1,5,-4,1
2016-11-16,22016,0021600160,1627770,CLE @ IND,L,13,2,4,0.5,0,0,0.0,5,6,0.833,0,3,3,2,0,0,2,1,9,-5,1
2016-11-13,22016,0021600140,1627770,CLE vs. CHA,W,5,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,1,1
2016-11-11,22016,0021600122,1627770,CLE @ WAS,W,8,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,2,-2,1
2016-10-29,22016,0021600029,1627770,CLE vs. ORL,W,5,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,1,0,0,0,0,2,10,1
2017-04-12,22016,0021601222,200751,BKN @ CHI,L,20,1,10,0.1,0,6,0.0,0,0,0.0,0,1,1,2,2,0,1,1,2,-18,1
2017-04-10,22016,0021601204,200751,BKN @ BOS,L,16,0,2,0.0,0,2,0.0,2,2,1.0,0,1,1,0,2,0,0,1,2,-1,1
2017-04-08,22016,0021601188,200751,BKN vs. CHI,W,12,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,2,0,0,0,1,0,3,1
2017-04-06,22016,0021601174,200751,BKN @ ORL,L,15,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,-19,1
2017-04-04,22016,0021601154,200751,BKN @ PHI,W,19,2,5,0.4,2,5,0.4,6,6,1.0,0,3,3,2,2,0,1,2,12,14,1
2017-04-02,22016,0021601148,200751,BKN vs. ATL,W,14,1,3,0.333,0,2,0.0,1,1,1.0,0,3,3,3,1,0,0,0,3,-1,1
2017-04-01,22016,0021601139,200751,BKN vs. ORL,W,11,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,1,1,0,0,1,0,-10,1
2017-03-30,22016,0021601121,200751,BKN @ DET,L,15,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,2,0,0,1,1,0,5,1
2017-03-28,22016,0021601105,200751,BKN vs. PHI,L,14,2,4,0.5,1,2,0.5,0,0,0.0,0,1,1,1,0,0,1,2,5,9,1
2017-03-26,22016,0021601088,200751,BKN @ ATL,W,13,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,1,0,0,0,0,1,1
2017-03-24,22016,0021601072,200751,BKN @ WAS,L,26,3,6,0.5,0,1,0.0,2,2,1.0,0,1,1,4,2,1,2,2,8,-10,1
2017-03-23,22016,0021601067,200751,BKN vs. PHX,W,20,0,3,0.0,0,3,0.0,0,0,0.0,0,2,2,0,0,0,0,2,0,2,1
2017-03-21,22016,0021601052,200751,BKN vs. DET,W,21,1,5,0.2,1,4,0.25,0,0,0.0,0,5,5,5,0,0,1,0,3,6,1
2017-03-19,22016,0021601036,200751,BKN vs. DAL,L,28,3,7,0.429,1,3,0.333,4,4,1.0,0,6,6,2,1,0,4,3,11,-6,1
2017-03-17,22016,0021601022,200751,BKN vs. BOS,L,27,4,7,0.571,3,5,0.6,3,4,0.75,0,1,1,0,0,1,1,4,14,4,1
2017-03-16,22016,0021601016,200751,BKN @ NYK,W,28,3,9,0.333,2,4,0.5,2,3,0.667,0,4,4,2,1,0,1,2,10,9,1
2017-03-14,22016,0021601000,200751,BKN vs. OKC,L,28,4,6,0.667,3,3,1.0,2,2,1.0,0,1,1,4,0,0,1,0,13,-10,1
2017-03-12,22016,0021600986,200751,BKN vs. NYK,W,12,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,2,2,-1,1
2017-03-10,22016,0021600971,200751,BKN @ DAL,L,23,0,6,0.0,0,4,0.0,0,0,0.0,0,1,1,4,0,0,0,1,0,2,1
2017-03-08,22016,0021600950,200751,BKN @ ATL,L,14,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,1,3,-1,1
2017-03-06,22016,0021600939,200751,BKN @ MEM,W,16,5,7,0.714,4,4,1.0,0,0,0.0,0,3,3,1,2,0,0,1,14,-3,1
2017-03-04,22016,0021600926,200751,BKN @ POR,L,16,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,1,2,0,-15,1
2017-03-03,22016,0021600915,200751,BKN @ UTA,L,13,3,5,0.6,2,4,0.5,0,0,0.0,1,1,2,0,1,0,1,0,8,-17,1
2017-03-01,22016,0021600905,200751,BKN @ SAC,W,14,2,2,1.0,2,2,1.0,2,2,1.0,0,1,1,1,0,0,0,3,8,22,1
2017-02-25,22016,0021600873,200751,BKN @ GSW,L,20,1,5,0.2,0,3,0.0,0,0,0.0,0,3,3,1,0,0,2,2,2,-4,2
2017-02-24,22016,0021600864,200751,BKN @ DEN,L,19,2,4,0.5,1,3,0.333,0,0,0.0,0,2,2,2,2,0,2,3,5,-15,1
2017-02-15,22016,0021600838,200751,BKN vs. MIL,L,16,1,4,0.25,0,1,0.0,0,0,0.0,1,2,3,1,0,0,2,3,2,-8,1
2017-02-13,22016,0021600822,200751,BKN vs. MEM,L,16,2,4,0.5,1,2,0.5,0,0,0.0,0,1,1,2,1,0,1,1,5,0,1
2017-02-10,22016,0021600799,200751,BKN vs. MIA,L,26,5,9,0.556,1,2,0.5,4,4,1.0,1,0,1,2,0,0,4,1,15,0,1
2017-02-08,22016,0021600784,200751,BKN vs. WAS,L,25,1,4,0.25,0,3,0.0,1,2,0.5,0,5,5,1,1,0,0,1,3,-3,1
2017-02-07,22016,0021600779,200751,BKN @ CHA,L,21,2,4,0.5,1,2,0.5,3,3,1.0,0,5,5,3,0,0,3,2,8,-7,1
2017-02-05,22016,0021600765,200751,BKN vs. TOR,L,25,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,5,0,1,0,1,3,-3,1
2017-02-03,22016,0021600747,200751,BKN vs. IND,L,23,1,5,0.2,1,3,0.333,0,0,0.0,0,1,1,2,1,0,1,1,3,-16,1
2017-02-01,22016,0021600733,200751,BKN vs. NYK,L,17,2,5,0.4,0,2,0.0,0,0,0.0,0,4,4,0,0,1,1,2,4,2,1
2017-01-30,22016,0021600719,200751,BKN @ MIA,L,21,2,7,0.286,1,5,0.2,0,0,0.0,2,2,4,0,0,0,1,3,5,-15,1
2017-01-28,22016,0021600710,200751,BKN @ MIN,L,17,2,6,0.333,1,3,0.333,0,0,0.0,0,2,2,1,0,0,3,0,5,-11,1
2017-01-27,22016,0021600695,200751,BKN @ CLE,L,30,6,12,0.5,4,8,0.5,0,0,0.0,0,8,8,5,0,0,2,1,16,-7,1
2017-01-25,22016,0021600682,200751,BKN vs. MIA,L,28,1,5,0.2,0,3,0.0,0,0,0.0,1,1,2,4,1,0,1,3,2,-7,1
2017-01-23,22016,0021600666,200751,BKN vs. SAS,L,30,0,4,0.0,0,2,0.0,1,2,0.5,0,3,3,4,0,0,3,2,1,-19,1
2017-01-21,22016,0021600652,200751,BKN @ CHA,L,24,4,12,0.333,3,7,0.429,0,0,0.0,0,2,2,5,0,0,0,2,11,-3,1
2017-01-20,22016,0021600645,200751,BKN @ NOP,W,22,4,7,0.571,3,5,0.6,0,0,0.0,0,3,3,1,0,0,1,2,11,33,1
2017-01-17,22016,0021600622,200751,BKN vs. TOR,L,18,1,5,0.2,0,3,0.0,1,2,0.5,1,1,2,0,2,1,2,0,3,1,1
2017-01-15,22016,0021600609,200751,BKN vs. HOU,L,17,4,6,0.667,3,4,0.75,2,2,1.0,0,0,0,3,0,0,2,4,13,-4,1
2017-01-13,22016,0021600592,200751,BKN @ TOR,L,23,3,7,0.429,3,4,0.75,0,0,0.0,1,2,3,7,0,0,1,1,9,-1,1
2017-01-10,22016,0021600573,200751,BKN vs. ATL,L,8,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,3,0,-4,1
2017-01-05,22016,0021600536,200751,BKN @ IND,L,15,0,3,0.0,0,3,0.0,1,1,1.0,0,3,3,3,1,0,2,0,1,6,1
2017-01-02,22016,0021600515,200751,BKN vs. UTA,L,11,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,2,2,0,1,0,0,-4,1
2016-12-30,22016,0021600493,200751,BKN @ WAS,L,27,2,7,0.286,1,4,0.25,4,4,1.0,0,2,2,1,0,0,2,1,9,-11,1
2016-12-28,22016,0021600480,200751,BKN @ CHI,L,28,5,9,0.556,1,4,0.25,0,2,0.0,0,5,5,1,1,0,1,3,11,-7,1
2016-12-26,22016,0021600463,200751,BKN vs. CHA,W,21,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,2,0,0,0,1,3,11,1
2016-12-23,22016,0021600444,200751,BKN @ CLE,L,13,0,2,0.0,0,1,0.0,2,2,1.0,0,1,1,1,0,1,2,0,2,24,1
2016-12-22,22016,0021600437,200751,BKN vs. GSW,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,-2,1
2016-12-20,22016,0021600420,200751,BKN @ TOR,L,7,1,1,1.0,1,1,1.0,2,2,1.0,0,1,1,1,1,0,0,0,5,5,1
2016-12-10,22016,0021600353,200751,BKN @ SAS,L,21,1,4,0.25,1,4,0.25,0,0,0.0,0,2,2,2,1,0,1,3,3,-13,1
2016-12-07,22016,0021600323,200751,BKN vs. DEN,W,10,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-9,1
2016-12-05,22016,0021600306,200751,BKN vs. WAS,L,15,3,7,0.429,2,4,0.5,0,0,0.0,0,4,4,1,1,0,4,0,8,8,1
2016-12-03,22016,0021600291,200751,BKN @ MIL,L,20,2,5,0.4,1,4,0.25,0,0,0.0,0,2,2,2,0,0,1,3,5,1,1
2016-12-01,22016,0021600277,200751,BKN vs. MIL,L,23,2,7,0.286,1,4,0.25,2,2,1.0,0,6,6,1,0,3,2,1,7,-5,1
2016-11-29,22016,0021600261,200751,BKN vs. LAC,W,17,1,5,0.2,1,2,0.5,0,0,0.0,1,4,5,2,1,0,0,1,3,-13,1
2016-11-27,22016,0021600247,200751,BKN vs. SAC,L,22,3,8,0.375,2,6,0.333,1,1,1.0,0,4,4,0,1,0,2,4,9,-25,1
2016-11-25,22016,0021600234,200751,BKN @ IND,L,18,4,6,0.667,2,3,0.667,0,1,0.0,0,1,1,2,1,0,1,0,10,-10,1
2016-11-23,22016,0021600217,200751,BKN vs. BOS,L,12,1,3,0.333,0,1,0.0,0,0,0.0,0,2,2,2,0,0,2,1,2,-6,1
2016-11-20,22016,0021600194,200751,BKN vs. POR,L,13,1,6,0.167,1,4,0.25,2,2,1.0,0,3,3,2,0,0,2,2,5,-5,1
2016-11-18,22016,0021600178,200751,BKN @ OKC,L,16,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,3,0,0,4,0,2,-15,1
2016-11-15,22016,0021600157,200751,BKN @ LAL,L,19,2,6,0.333,1,4,0.25,0,0,0.0,0,2,2,7,0,0,0,0,5,-2,1
2016-11-14,22016,0021600152,200751,BKN @ LAC,L,29,1,4,0.25,1,3,0.333,4,5,0.8,0,4,4,4,0,0,2,3,7,3,1
2016-11-12,22016,0021600139,200751,BKN @ PHX,W,16,3,9,0.333,2,6,0.333,0,0,0.0,0,3,3,3,1,0,0,3,8,3,1
2016-11-09,22016,0021600106,200751,BKN @ NYK,L,15,2,6,0.333,1,4,0.25,0,0,0.0,0,0,0,1,0,0,1,1,5,-7,1
2016-11-08,22016,0021600101,200751,BKN vs. MIN,W,14,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,1,0,0,1,0,3,-6,1
2017-04-12,22016,0021601217,1627868,ORL vs. DET,W,12,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,2,2,0,2,1
2017-04-10,22016,0021601206,1627868,ORL @ CHI,L,12,0,1,0.0,0,1,0.0,0,0,0.0,0,4,4,0,0,0,1,1,0,-14,2
2017-04-08,22016,0021601190,1627868,ORL vs. IND,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2017-04-06,22016,0021601174,1627868,ORL vs. BKN,W,14,0,4,0.0,0,3,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,-1,1
2017-04-04,22016,0021601156,1627868,ORL @ CLE,L,4,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-1,1
2017-02-06,22016,0021600773,1627771,DET vs. PHI,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
2016-12-26,22016,0021600464,1627771,DET vs. CLE,W,2,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-3,1
2016-12-17,22016,0021600400,1627771,DET vs. IND,L,5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,2,1
2016-12-02,22016,0021600288,1627771,DET @ ATL,W,4,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,5,1
2016-11-29,22016,0021600260,1627771,DET @ CHA,W,2,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,-1,1
2016-11-25,22016,0021600230,1627771,DET vs. LAC,W,6,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,1
2016-11-05,22016,0021600082,1627771,DET vs. DEN,W,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
2016-10-28,22016,0021600020,1627771,DET vs. ORL,W,5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,-2,1
2016-10-26,22016,0021600007,1627771,DET @ TOR,L,2,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,-1,2
2017-01-05,22016,0021600543,202087,DEN vs. SAS,L,4,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,2,2,0,-6,1
2016-12-12,22016,0021600365,202087,DEN @ DAL,L,4,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,8,1
2016-12-08,22016,0021600332,202087,DEN @ WAS,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
2016-12-05,22016,0021600304,202087,DEN @ PHI,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
2016-12-03,22016,0021600297,202087,DEN @ UTA,L,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,0,-6,1
2016-12-02,22016,0021600290,202087,DEN vs. HOU,L,9,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,1,0,5,1
2016-11-30,22016,0021600273,202087,DEN vs. MIA,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1
2016-11-27,22016,0021600246,202087,DEN @ PHX,W,12,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,0,1,0,2,2,0,2,1
2016-11-25,22016,0021600235,202087,DEN vs. OKC,L,27,2,8,0.25,0,3,0.0,3,5,0.6,1,3,4,3,4,0,0,1,7,-2,1
2016-11-23,22016,0021600221,202087,DEN @ UTA,L,12,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,0,2,2,0,1
2016-11-20,22016,0021600197,202087,DEN vs. UTA,W,7,0,1,0.0,0,0,0.0,2,2,1.0,0,2,2,0,0,0,0,1,2,-2,1
2016-11-18,22016,0021600181,202087,DEN vs. TOR,L,1,0,0,0.0,0,0,0.0,0,2,0.0,1,0,1,0,0,0,0,1,0,-8,1
2016-11-16,22016,0021600166,202087,DEN vs. PHX,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,-6,1
2016-12-26,22016,0021600466,1626780,DAL @ NOP,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1
2016-12-19,22016,0021600417,1626780,DAL @ DEN,L,6,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,0,0,0,0,1,3,6,1
2016-12-18,22016,0021600411,1626780,DAL vs. SAC,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,3,1
2016-12-14,22016,0021600381,1626780,DAL vs. DET,L,1,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,0,2,0,1
2016-12-12,22016,0021600365,1626780,DAL vs. DEN,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-8,1
2016-12-10,22016,0021600352,1626780,DAL @ HOU,L,14,0,5,0.0,0,3,0.0,0,0,0.0,0,0,0,2,0,0,1,2,0,-7,1
2016-12-07,22016,0021600328,1626780,DAL vs. SAC,L,28,3,12,0.25,1,5,0.2,0,0,0.0,0,2,2,0,1,0,1,2,7,-19,1
2016-12-05,22016,0021600312,1626780,DAL vs. CHA,L,18,5,9,0.556,3,4,0.75,0,1,0.0,0,2,2,2,0,0,1,2,13,-11,1
2016-12-03,22016,0021600296,1626780,DAL vs. CHI,W,17,2,7,0.286,0,2,0.0,0,0,0.0,0,2,2,3,1,0,1,1,4,-2,1
2016-12-01,22016,0021600276,1626780,DAL @ CHA,L,27,5,15,0.333,1,4,0.25,0,2,0.0,0,2,2,4,2,0,2,2,11,-5,1
2016-11-30,22016,0021600272,1626780,DAL vs. SAS,L,4,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,1,0,0,1,0,3,-6,1
2016-11-27,22016,0021600250,1626780,DAL vs. NOP,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-6,1
2016-11-25,22016,0021600227,1626780,DAL @ CLE,L,14,2,3,0.667,2,3,0.667,2,2,1.0,0,1,1,2,0,0,1,0,8,-5,1
2016-11-23,22016,0021600220,1626780,DAL vs. LAC,L,26,3,10,0.3,1,5,0.2,4,4,1.0,0,0,0,2,0,0,2,1,11,-13,1
2016-11-21,22016,0021600206,1626780,DAL @ SAS,L,16,2,6,0.333,0,2,0.0,3,4,0.75,1,0,1,2,1,0,0,1,7,-13,1
2016-11-19,22016,0021600187,1626780,DAL @ ORL,L,32,8,16,0.5,5,9,0.556,5,6,0.833,0,6,6,3,2,0,6,5,26,0,1
2016-11-18,22016,0021600180,1626780,DAL vs. MEM,L,20,3,6,0.5,0,3,0.0,5,8,0.625,0,4,4,3,1,0,4,3,11,1,1
2017-04-12,22016,0021601222,203462,BKN @ CHI,L,29,7,11,0.636,0,2,0.0,6,10,0.6,4,3,7,4,1,1,5,3,20,-26,1
2017-04-10,22016,0021601204,203462,BKN @ BOS,L,14,1,4,0.25,1,1,1.0,0,0,0.0,0,2,2,1,0,0,2,0,3,1,1
2017-04-08,22016,0021601188,203462,BKN vs. CHI,W,11,2,5,0.4,1,2,0.5,1,2,0.5,0,1,1,1,1,0,0,0,6,1,1
2017-04-06,22016,0021601174,203462,BKN @ ORL,L,21,3,7,0.429,0,1,0.0,0,0,0.0,0,5,5,2,0,0,1,0,6,8,1
2017-04-04,22016,0021601154,203462,BKN @ PHI,W,22,5,6,0.833,0,1,0.0,4,4,1.0,0,2,2,2,1,0,1,0,14,-5,1
2017-04-02,22016,0021601148,203462,BKN vs. ATL,W,10,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,3,2,0,-9,1
2017-04-01,22016,0021601139,203462,BKN vs. ORL,W,16,2,4,0.5,0,1,0.0,4,4,1.0,0,0,0,2,1,1,0,1,8,15,1
2017-03-26,22016,0021601088,203462,BKN @ ATL,W,7,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-4,1
2017-03-24,22016,0021601072,203462,BKN @ WAS,L,14,3,3,1.0,0,0,0.0,4,5,0.8,0,0,0,3,0,0,1,1,10,-3,1
2017-03-23,22016,0021601067,203462,BKN vs. PHX,W,8,4,4,1.0,1,1,1.0,3,4,0.75,0,3,3,3,0,0,0,0,12,2,1
2017-03-21,22016,0021601052,203462,BKN vs. DET,W,18,5,10,0.5,0,3,0.0,0,1,0.0,2,3,5,3,0,2,1,0,10,-3,1
2017-03-19,22016,0021601036,203462,BKN vs. DAL,L,14,1,3,0.333,1,1,1.0,1,2,0.5,1,1,2,2,0,0,0,0,4,-11,1
2016-11-16,22016,0021600159,203462,NOP @ ORL,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,-2,1
2016-11-14,22016,0021600148,203462,NOP vs. BOS,W,15,1,4,0.25,0,1,0.0,6,6,1.0,0,0,0,1,0,0,0,1,8,6,1
2016-11-12,22016,0021600129,203462,NOP vs. LAL,L,10,1,1,1.0,1,1,1.0,4,4,1.0,0,0,0,0,0,0,0,0,7,-6,1
2017-04-12,22016,0021601222,203120,BKN @ CHI,L,30,4,11,0.364,0,4,0.0,0,0,0.0,2,7,9,4,1,0,1,0,8,-17,1
2017-04-10,22016,0021601204,203120,BKN @ BOS,L,17,5,8,0.625,1,3,0.333,0,0,0.0,1,3,4,0,1,1,0,2,11,-3,1
2017-04-08,22016,0021601188,203120,BKN vs. CHI,W,5,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,1,1,1,0,-5,1
2017-04-06,22016,0021601174,203120,BKN @ ORL,L,17,4,9,0.444,1,3,0.333,1,2,0.5,1,2,3,0,1,1,2,2,10,3,1
2017-04-04,22016,0021601154,203120,BKN @ PHI,W,12,3,6,0.5,1,2,0.5,2,2,1.0,0,0,0,2,0,0,0,2,9,-11,1
2017-04-01,22016,0021601139,203120,BKN vs. ORL,W,19,5,9,0.556,1,3,0.333,2,2,1.0,1,4,5,0,0,0,2,1,13,20,1
2017-03-30,22016,0021601121,203120,BKN @ DET,L,17,2,4,0.5,2,3,0.667,0,0,0.0,0,1,1,0,0,0,0,1,6,0,1
2017-03-28,22016,0021601105,203120,BKN vs. PHI,L,5,2,3,0.667,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,4,-1,1
2017-03-24,22016,0021601072,203120,BKN @ WAS,L,23,7,11,0.636,2,3,0.667,4,6,0.667,0,6,6,2,0,0,0,0,20,2,1
2017-03-23,22016,0021601067,203120,BKN vs. PHX,W,8,3,5,0.6,0,1,0.0,4,4,1.0,0,0,0,1,1,0,0,2,10,2,1
2017-03-16,22016,0021601016,203120,BKN @ NYK,W,18,2,4,0.5,1,3,0.333,2,2,1.0,3,3,6,0,0,0,1,4,7,-3,1
2017-03-14,22016,0021601000,203120,BKN vs. OKC,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1
2017-03-10,22016,0021600971,203120,BKN @ DAL,L,15,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,4,4,1
2017-03-01,22016,0021600905,203120,BKN @ SAC,W,12,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-11,1
2017-02-25,22016,0021600873,203120,BKN @ GSW,L,17,1,6,0.167,0,1,0.0,0,0,0.0,2,2,4,3,0,0,1,2,2,-6,2
2017-02-24,22016,0021600864,203120,BKN @ DEN,L,21,3,6,0.5,1,3,0.333,1,2,0.5,2,5,7,2,1,2,1,3,8,1,1
2017-02-15,22016,0021600838,203120,BKN vs. MIL,L,13,1,3,0.333,1,2,0.5,0,0,0.0,0,3,3,1,1,0,1,0,3,-12,1
2017-02-10,22016,0021600799,203120,BKN vs. MIA,L,18,2,6,0.333,1,2,0.5,1,1,1.0,2,1,3,0,0,4,0,0,6,-9,1
2017-02-08,22016,0021600784,203120,BKN vs. WAS,L,16,1,5,0.2,1,4,0.25,0,2,0.0,1,2,3,2,0,1,1,3,3,-4,1
2017-02-07,22016,0021600779,203120,BKN @ CHA,L,21,3,6,0.5,1,4,0.25,2,2,1.0,2,5,7,2,1,0,0,1,9,12,1
2017-02-05,22016,0021600765,203120,BKN vs. TOR,L,19,4,7,0.571,0,3,0.0,0,0,0.0,2,4,6,1,1,2,0,1,8,-9,1
2017-02-01,22016,0021600733,203120,BKN vs. NYK,L,19,3,4,0.75,1,1,1.0,2,2,1.0,2,1,3,0,0,2,1,0,9,-9,1
2017-01-30,22016,0021600719,203120,BKN @ MIA,L,17,4,5,0.8,1,2,0.5,0,0,0.0,1,2,3,0,0,0,0,2,9,1,1
2017-01-28,22016,0021600710,203120,BKN @ MIN,L,20,4,7,0.571,1,2,0.5,0,0,0.0,1,6,7,0,0,1,1,2,9,-6,1
2017-01-27,22016,0021600695,203120,BKN @ CLE,L,23,6,11,0.545,0,1,0.0,0,0,0.0,1,4,5,0,1,1,0,1,12,-22,1
2017-01-25,22016,0021600682,203120,BKN vs. MIA,L,9,0,2,0.0,0,2,0.0,0,0,0.0,1,0,1,1,0,0,2,5,0,-12,1
2017-01-23,22016,0021600666,203120,BKN vs. SAS,L,16,1,3,0.333,0,2,0.0,0,0,0.0,1,3,4,0,0,2,0,1,2,-12,1
2017-01-20,22016,0021600645,203120,BKN @ NOP,W,24,3,6,0.5,0,2,0.0,0,0,0.0,1,4,5,0,0,0,0,0,6,0,1
2017-01-17,22016,0021600622,203120,BKN vs. TOR,L,13,4,8,0.5,1,4,0.25,0,0,0.0,2,3,5,1,0,0,1,0,9,-5,1
2017-01-15,22016,0021600609,203120,BKN vs. HOU,L,18,5,7,0.714,1,2,0.5,0,0,0.0,1,2,3,2,0,3,0,3,11,-29,1
2017-01-13,22016,0021600592,203120,BKN @ TOR,L,14,4,8,0.5,1,4,0.25,2,2,1.0,0,2,2,2,1,0,0,0,11,-8,1
2017-01-12,22016,0021600586,203120,BKN vs. NOP,L,16,3,9,0.333,0,4,0.0,0,0,0.0,1,3,4,0,0,2,0,2,6,1,1
2017-01-10,22016,0021600573,203120,BKN vs. ATL,L,26,2,8,0.25,0,5,0.0,0,0,0.0,2,4,6,3,0,0,2,1,4,-16,1
2017-01-08,22016,0021600560,203120,BKN vs. PHI,L,23,6,11,0.545,2,4,0.5,2,3,0.667,1,4,5,0,0,2,0,2,16,0,1
2017-01-06,22016,0021600547,203120,BKN vs. CLE,L,16,4,9,0.444,1,3,0.333,0,0,0.0,4,2,6,0,1,1,1,2,9,-13,1
2017-01-05,22016,0021600536,203120,BKN @ IND,L,22,6,9,0.667,4,5,0.8,0,0,0.0,2,6,8,0,1,1,0,0,16,20,1
2017-01-02,22016,0021600515,203120,BKN vs. UTA,L,16,2,4,0.5,1,2,0.5,0,0,0.0,1,5,6,0,0,1,2,1,5,4,1
